原文: 　　  positive_prob: 1.000000  confidence: 1.000000  negative_prob: 0.000000  sentiment: 1.000000   
 原文: 　　  positive_prob: 1.000000  confidence: 1.000000  negative_prob: 0.000000  sentiment: 1.000000   
 原文: 　　“有没有关系请让我们来判断，老师您只要提供足以判断的材料就可以了，请老实一点。”  positive_prob: 0.579477  confidence: 0.065503  negative_prob: 0.420523  sentiment: 2.000000  
 原文: 　　“我是打算老实地告诉你啊。”  positive_prob: 0.477635  confidence: 0.552706  negative_prob: 0.522365  sentiment: 1.000000  
 原文: 　　“那就请你老实地解释一下这张照片吧。”  positive_prob: 0.210387  confidence: 0.532473  negative_prob: 0.789613  sentiment: 0.000000  
 原文: 　　“根本没有什么，这种照片不代表任何意义。那好像是以前拍的，我一直忘记要把它交给日高，不小心就夹在《广辞苑》里当作书签使用了。”  positive_prob: 0.047042  confidence: 0.895462  negative_prob: 0.952958  sentiment: 0.000000  
 原文: 　　“是什么时候拍的？这好像是哪里的休息站？”  positive_prob: 0.261190  confidence: 0.419577  negative_prob: 0.738810  sentiment: 0.000000  
 原文: 　　“我忘了。偶尔我也会和他们夫妻俩一起去赏花或参观祭典什么的，大概是那时拍的吧。”  positive_prob: 0.743449  confidence: 0.429887  negative_prob: 0.256551  sentiment: 2.000000  
 原文: 　　“你怎么只帮太大拍照？人家夫妻可是一对。”  positive_prob: 0.245470  confidence: 0.454510  negative_prob: 0.754530  sentiment: 0.000000  
 原文: 　　“哪有每次都那么刚好？既然是在休息站，也有可能日高去上厕所了。”  positive_prob: 0.271477  confidence: 0.396718  negative_prob: 0.728523  sentiment: 0.000000  
 原文: 　　“那么当时拍的其他照片现在在哪里？”  positive_prob: 0.333454  confidence: 0.258990  negative_prob: 0.666546  sentiment: 0.000000  
 原文: 　　“我连这是什么时候拍的都不记得了，哪有办法回答你这种问题。或许摆在相簿里，又或许早就丢掉了，总之我没印象。”野野口修已经开始语无伦次了。  positive_prob: 0.005736  confidence: 0.987253  negative_prob: 0.994264  sentiment: 0.000000  
 原文: 　　我进一步取出两张照片放到他的面前，背景全是富士山。  positive_prob: 0.452533  confidence: 0.050659  negative_prob: 0.547467  sentiment: 1.000000  
 原文: 　　“这照片你记得吧？”我敢肯定，在看到那两张照片时，他咽了口口水。  positive_prob: 0.224257  confidence: 0.501652  negative_prob: 0.775743  sentiment: 0.000000  
 原文: 　　“是从老师的相簿里找出来的，你不会连它们都不记得吧？”  positive_prob: 0.243589  confidence: 0.458691  negative_prob: 0.756411  sentiment: 0.000000  
 原文: 　　“……是什么时候拍的呢？”  positive_prob: 0.388666  confidence: 0.136298  negative_prob: 0.611334  sentiment: 0.000000  
 原文: 　　“这两张照片拍摄的地点完全一样，你还想不出是哪里吗？”  positive_prob: 0.086070  confidence: 0.808734  negative_prob: 0.913930  sentiment: 0.000000  
 原文: 　　“想不出来。”  positive_prob: 0.174003  confidence: 0.613328  negative_prob: 0.825997  sentiment: 0.000000  
 原文: 　　“富士川，讲正确点，是富士川休息站。刚刚日高初美的那张照片恐怕也是在那里拍的，她背后的阶梯告诉了我们。”  positive_prob: 0.611481  confidence: 0.136625  negative_prob: 0.388519  sentiment: 2.000000  
 原文: 　　对于我说的话，野野口修一声不吭。  positive_prob: 0.198068  confidence: 0.559850  negative_prob: 0.801932  sentiment: 0.000000  
 原文: 　　很多警员一看就指出，日高初美的那张照片是在富士川休息站拍的。根据这点，我们重新翻查了野野口修的相簿，结果发现了另外两张照片。在静冈县警的协助下，我们确认它们摄于富士川休息站的可能性非常的高。  positive_prob: 0.576204  confidence: 0.058232  negative_prob: 0.423796  sentiment: 2.000000  
 原文: 　　“如果你想不起来是何时拍了初美的照片，那么你可不可以告诉我，这个富士山的照片是什么时候拍的，这应该没有那么难吧？”  positive_prob: 0.130598  confidence: 0.709782  negative_prob: 0.869402  sentiment: 0.000000  
 原文: 　　“很抱歉，这个我也忘了，我也是刚刚才知道有这样的照片放在相簿里。”  positive_prob: 0.514249  confidence: 0.715023  negative_prob: 0.485751  sentiment: 1.000000  
 原文: 　　看来，他已经决定好，打算来个一问三不知。  positive_prob: 0.533359  confidence: 0.332827  negative_prob: 0.466641  sentiment: 1.000000  
 原文: 　　“是吗？那我只好给你看最后一张照片了。”  positive_prob: 0.205443  confidence: 0.543460  negative_prob: 0.794557  sentiment: 0.000000  
 原文: 　　我从上衣的内袋取出最后一张王牌，那是从日高初美的娘家借来的。在拜访筱田家时，牧村刑警发现了一张女子三人的合照。  positive_prob: 0.850892  confidence: 0.668649  negative_prob: 0.149108  sentiment: 2.000000  
 原文: 　　“这张照片里有一件你非常熟悉的东西，你当然知道那是什么吧？”  positive_prob: 0.373988  confidence: 0.168915  negative_prob: 0.626012  sentiment: 0.000000  
 原文: 　　我凝视野野口修观看照片时的表情，他总算稍微睁开了眼。  positive_prob: 0.149115  confidence: 0.668633  negative_prob: 0.850885  sentiment: 0.000000  
 原文: 　　“怎么样？”  positive_prob: 0.311382  confidence: 0.308041  negative_prob: 0.688618  sentiment: 0.000000  
 原文: 　　“对不起，我不懂你在说些什么。”说这句话时，他的声音显得干涩。  positive_prob: 0.038522  confidence: 0.914396  negative_prob: 0.961478  sentiment: 0.000000  
 原文: 　　“是吗？你应该知道这三位女性中间的那位是日高初美吧？”  positive_prob: 0.210593  confidence: 0.532015  negative_prob: 0.789407  sentiment: 0.000000  
 原文: 　　对于这个问题，野野口修未做出任何回应，意思就是默认了。  positive_prob: 0.020749  confidence: 0.953892  negative_prob: 0.979251  sentiment: 0.000000  
 原文: 　　“那么关于初美小姐身上穿的那件围裙，你有没有印象？你不觉得那黄白交叉的格子很面熟吗？这和在老师屋里找出的那件一模一样。”  positive_prob: 0.092279  confidence: 0.794936  negative_prob: 0.907721  sentiment: 0.000000  
 原文: 　　“是又怎样？”  positive_prob: 0.353717  confidence: 0.213962  negative_prob: 0.646283  sentiment: 0.000000  
 原文: 　　“对于拥有日高初美的相片，随便你怎么掰都行，不过，你收着她的围裙，这又做何解释？就我们的看法，只能推测你俩有暧昧的关系。”  positive_prob: 0.520037  confidence: 0.599255  negative_prob: 0.479963  sentiment: 1.000000  
 原文: 　　野野口修低声咒骂，之后又再度保持沉默。  positive_prob: 0.208389  confidence: 0.536912  negative_prob: 0.791611  sentiment: 0.000000  
 原文: 　　“老师，可否请你告诉我们真相？你一直隐瞒下去，只会逼得我们不得不查。一旦我们有所行动，媒体就会闻风而来。现在他们还不知道，不过难保他们日后嗅到了什么，就此乱写一通。如果你能老实告诉我们，我们也可以帮你想好因应的对策。”  positive_prob: 0.081041  confidence: 0.819908  negative_prob: 0.918959  sentiment: 0.000000  
 原文: 　　老实说，我不晓得这番话能产生多大的效果，不过，看得出来野野口修开始动摇了。  positive_prob: 0.351267  confidence: 0.219407  negative_prob: 0.648733  sentiment: 0.000000  
 原文: 　　“我只想明确地说一句，我和她之间的事和这次的案件没有关系。”  positive_prob: 0.188183  confidence: 0.581816  negative_prob: 0.811817  sentiment: 0.000000  
 原文: 　　听到他这句话，我放心多了，至少跨近了一步。  positive_prob: 0.867933  confidence: 0.706517  negative_prob: 0.132067  sentiment: 2.000000  
 原文: 　　“你是承认两人的关系啰？”  positive_prob: 0.186057  confidence: 0.586541  negative_prob: 0.813943  sentiment: 0.000000  
 原文: 　　“那还称不上关系，只是一时的意乱情迷罢了，不论是她还是我，都很快就冷却了。”  positive_prob: 0.116252  confidence: 0.741662  negative_prob: 0.883748  sentiment: 0.000000  
 原文: 　　“你们是从何时开始的？”  positive_prob: 0.226602  confidence: 0.496440  negative_prob: 0.773398  sentiment: 0.000000  
 原文: 　　“我记不太清楚了，大概是我开始进出日高家之后的五、六个月吧。当时我得了感冒，一个人躺在房里，她偶尔会来看我，就是那样发生的。”  positive_prob: 0.332779  confidence: 0.260490  negative_prob: 0.667221  sentiment: 0.000000  
 原文: 　　“这种情况持续了多久？”  positive_prob: 0.110063  confidence: 0.755415  negative_prob: 0.889937  sentiment: 0.000000  
 原文: 　　“两、三个月吧。我刚刚也说了，时间很短，全是发烧给惹的，我们两个也不知道为什么会这样。”  positive_prob: 0.223948  confidence: 0.502338  negative_prob: 0.776052  sentiment: 0.000000  
 原文: 　　“不过，您后来还是继续和日高家保持来往。通常发生这种事后，一般人都会尽量回避的。”  positive_prob: 0.693488  confidence: 0.318861  negative_prob: 0.306512  sentiment: 2.000000  
 原文: 　　“我们不是大吵大闹分手的。我们商量后觉得还是停止这样的关系会比较好。分开时就说好了，要像从前一样相处。话虽如此，我在日高家碰到她时，还是没办法完全保持冷静。事实上，我去的时候，她多半不在家，大概是故意避开的吧。这么说或许不太妥当，不过我想要不是她发生意外过世的话，我迟早会和日高夫妇断绝来往的。”  positive_prob: 0.060516  confidence: 0.865520  negative_prob: 0.939484  sentiment: 0.000000  
 原文: 　　野野口修淡淡地说道。刚刚那份惊慌失措已经不见了，我审视他的表情，估量这番话的可信度到底有多少。看起来不像是在说谎，不过他这么冷静却又显得不太自然。  positive_prob: 0.097349  confidence: 0.783669  negative_prob: 0.902651  sentiment: 0.000000  
 原文: 　　“除了围裙以外，在您住的房子里还找到了项链和旅游申请表，这两件也跟日高初美有关吗？”  positive_prob: 0.395246  confidence: 0.121675  negative_prob: 0.604754  sentiment: 0.000000  
 原文: 　　他点头回答了我的问题：“我临时兴起想要两人一起去旅行，行程都已经安排好了，就只差提出申请而已，不过还是没有成行。”  positive_prob: 0.048735  confidence: 0.891700  negative_prob: 0.951265  sentiment: 0.000000  
 原文: 　　“为什么？”  positive_prob: 0.254380  confidence: 0.434711  negative_prob: 0.745620  sentiment: 0.000000  
 原文: 　　“我们分手了。这不是明摆着的吗？”  positive_prob: 0.108646  confidence: 0.758564  negative_prob: 0.891354  sentiment: 0.000000  
 原文: 　　“项链呢？”  positive_prob: 0.415159  confidence: 0.077425  negative_prob: 0.584841  sentiment: 0.000000  
 原文: 　　“就像你先前猜测的，那是我打算送给她的，不过最后也是不了了之。”  positive_prob: 0.344151  confidence: 0.235221  negative_prob: 0.655849  sentiment: 0.000000  
 原文: 　　“除此之外，你那边还有初美的遗物吗？”  positive_prob: 0.303811  confidence: 0.324864  negative_prob: 0.696189  sentiment: 0.000000  
 原文: 　　野野口修想了一下后回答：“衣柜里挂着一条佩斯利花呢的领带，是她送给我的礼物。还有放在餐具架的梅森咖啡杯是她专用的，是我俩一起到店里去挑的。”  positive_prob: 0.260561  confidence: 0.420976  negative_prob: 0.739439  sentiment: 0.000000  
